Parameter Name,Value
General Information,
Sample name:,2763
Start of measurement:,03*09*2014 14:41:19
Stop of measurement:,17*09*2014 13:41:19
Duration of Measurements:,13 Days
Geometric Parameters,
Soil surface area [cm2]:,249
Soil column height [cm]:,5
Position lower tensiometer [cm]:,3.75
Position upper tensiometer [cm]:,1.25
HYPROP Parameters,
Measurement head net weight [g]:,358
Empty soil sampling ring weight [g]:,193
Air entry pressure upper tensiometer [bar]:,8.8
Air entry pressure lower tensiometer [bar]:,8.8
Density of solid substance [g/cm3]:,2.65
Statistical analysis,
Tensiometer [hPa]:,0.6
Scale [g]:,0.06
Sensor Unit Information,
Busnumber:,2
Subaddress:,1
Serial number:,767
Sensor unit name:,MY-HYPROP-MK
Firmware Version:,NaN
Scale Information,
Serial number:,
Scale name:,
Correction,
Volume correction [ml]:,0
Weight correction [g]:,0
Start/Stop Line,
Start,03*09*2014 14:41:19
Tension top Air Entry Point,15*09*2014 03:41:19
Tension bottom Air Entry Point,16*09*2014 00:11:19
Calculation of water contents,
Calculation of water contents,From dry soil weight [g]:
Initial water content [Vol%]:,0.364698785375879
Dry soil weight [g]:,378.2
Additional Soil Paramters,
Density [g/cm3]:,1.52
Porosity [-]:,0.43
Fitting Parameters,
INTERPOL,2
Tensiometer_Mean,2
Polynomial_degree,5
wtheta,1
wk,0.001
Fitting,
Model Description,PDI-variant of the bimodal constrained van Genuchten model 
Notes,
texture,
plot,
depth,
Date / Time,Tension bottom [hPa],Tension top [hPa],Temperature [°C]
-0.014,36.18
0.006,36.18
0.026,36.18
0.046,36.18
0.066,36.17
0.086,36.17
0.106,36.17
0.126,36.17
0.146,36.16
0.166,36.16
0.186,36.16
0.206,36.15
0.226,36.15
0.246,36.15
0.267,36.14
0.287,36.14
0.307,36.13
0.327,36.13
0.347,36.12
0.367,36.12
0.387,36.11
0.407,36.11
0.427,36.1
0.447,36.09
0.467,36.09
0.487,36.08
0.507,36.07
0.527,36.06
0.547,36.05
0.567,36.04
0.587,36.03
0.607,36.02
0.627,36.01
0.647,36
0.667,35.98
0.687,35.97
0.707,35.95
0.727,35.94
0.747,35.92
0.768,35.9
0.788,35.88
0.808,35.86
0.828,35.84
0.848,35.82
0.868,35.79
0.888,35.77
0.908,35.74
0.928,35.71
0.948,35.68
0.968,35.65
0.988,35.62
1.008,35.58
1.028,35.54
1.048,35.5
1.068,35.46
1.088,35.42
1.108,35.37
1.128,35.32
1.148,35.27
1.168,35.21
1.188,35.16
1.208,35.1
1.228,35.03
1.248,34.97
1.269,34.9
1.289,34.82
1.309,34.75
1.329,34.67
1.349,34.58
1.369,34.49
1.389,34.4
1.409,34.31
1.429,34.21
1.449,34.1
1.469,33.99
1.489,33.88
1.509,33.76
1.529,33.64
1.549,33.52
1.569,33.38
1.589,33.24
1.609,33.1
1.629,32.94
1.649,32.78
1.669,32.6
1.689,32.41
1.709,32.21
1.729,31.98
1.749,31.73
1.77,31.45
1.79,31.13
1.81,30.78
1.83,30.39
1.85,29.97
1.87,29.54
1.89,29.09
1.91,28.64
1.93,28.21
1.95,27.8
1.97,27.42
1.99,27.07
2.01,26.75
2.03,26.45
2.05,26.18
2.07,25.93
2.09,25.69
2.11,25.46
2.13,25.25
2.15,25.04
2.17,24.84
2.19,24.64
2.21,24.44
2.23,24.25
2.251,24.06
2.271,23.88
2.291,23.69
2.311,23.51
2.331,23.33
2.351,23.15
2.371,22.97
2.391,22.79
2.411,22.61
2.431,22.43
2.451,22.26
2.471,22.09
2.491,21.91
2.511,21.74
2.531,21.57
2.551,21.4
2.571,21.23
2.591,21.07
2.611,20.9
2.631,20.73
2.651,20.57
2.671,20.41
2.691,20.25
2.711,20.09
2.731,19.93
2.752,19.77
2.772,19.61
2.792,19.46
2.812,19.3
2.832,19.15
2.852,19
2.872,18.85
2.892,18.7
2.912,18.55
2.932,18.4
2.952,18.25
2.972,18.11
2.992,17.96
3.012,17.82
3.032,17.68
3.052,17.53
3.072,17.39
3.092,17.25
3.112,17.12
3.132,16.98
3.152,16.84
3.172,16.71
3.192,16.57
3.212,16.44
3.232,16.31
3.253,16.17
3.273,16.04
3.293,15.91
3.313,15.78
3.333,15.66
3.353,15.53
3.373,15.4
3.393,15.28
3.413,15.15
3.433,15.03
3.453,14.91
3.473,14.78
3.493,14.66
3.513,14.54
3.533,14.42
3.553,14.3
3.573,14.18
3.593,14.07
3.613,13.95
3.633,13.83
3.653,13.72
3.673,13.6
3.693,13.49
3.713,13.37
3.733,13.26
3.754,13.15
3.774,13.04
3.794,12.93
3.814,12.82
3.834,12.71
3.854,12.6
3.874,12.49
3.894,12.38
3.914,12.27
3.934,12.17
3.954,12.06
3.974,11.95
3.994,11.85
4.014,11.74
4.034,11.64
4.054,11.54
4.074,11.43
4.094,11.33
4.114,11.23
4.134,11.13
4.154,11.02
4.174,10.92
4.194,10.82
4.214,10.72
4.234,10.62
4.255,10.53
4.275,10.43
4.295,10.33
4.315,10.23
4.335,10.13
4.355,10.04
4.375,9.94
4.395,9.84
4.415,9.75
4.435,9.65
4.455,9.56
4.475,9.46
4.495,9.37
4.515,9.28
4.535,9.18
4.555,9.09
4.575,9
4.595,8.9
4.615,8.81
4.635,8.72
4.655,8.63
4.675,8.54
4.695,8.45
4.715,8.36
4.735,8.27
4.756,8.18
4.776,8.09
4.796,8
4.816,7.91
4.836,7.82
4.856,7.73
4.876,7.64
4.896,7.56
4.916,7.47
4.936,7.38
4.956,7.29
4.976,7.21
4.996,7.12
5.016,7.04
5.036,6.95
5.056,6.86
5.076,6.78
5.096,6.69
5.116,6.61
5.136,6.52
5.156,6.44
5.176,6.35
5.196,6.27
5.216,6.18
5.236,6.1
5.257,6.02
5.277,5.93
5.297,5.85
5.317,5.77
5.337,5.68
5.357,5.6
5.377,5.52
5.397,5.44
5.417,5.36
5.437,5.27
5.457,5.19
5.477,5.11
5.497,5.03
5.517,4.95
5.537,4.87
5.557,4.79
5.577,4.7
5.597,4.62
5.617,4.54
5.637,4.46
5.657,4.38
5.677,4.3
5.697,4.22
5.717,4.14
5.737,4.06
5.758,3.98
5.778,3.91
5.798,3.83
5.818,3.75
5.838,3.67
5.858,3.59
5.878,3.51
5.898,3.43
5.918,3.35
5.938,3.28
5.958,3.2
5.978,3.12
5.998,3.04
6.018,2.96
6.038,2.89
6.058,2.81
6.078,2.73
6.098,2.65
6.118,2.58
6.138,2.5
6.158,2.42
6.178,2.35
6.198,2.27
6.218,2.19
6.238,2.11
6.259,2.04
6.279,1.96
6.299,1.89
6.319,1.81
6.339,1.73
6.359,1.66
6.379,1.58
6.399,1.5
6.419,1.43
6.439,1.35
6.459,1.28
6.479,1.2
6.499,1.13
6.519,1.05
6.539,0.98
6.559,0.9
6.579,0.82
6.599,0.75
6.619,0.67
6.639,0.6
6.659,0.52
6.679,0.45
6.699,0.37
6.719,0.3
6.739,0.23
6.76,0.15
6.78,0.08
6.8,0
6.82,0
6.84,0
6.86,0
6.88,0
6.9,0
6.92,0
6.94,0
6.96,0
6.98,0
7,0
pF [-],log 10 K [cm/d]
-3,1.89
-2.97996,1.89
-2.95992,1.89
-2.93988,1.89
-2.91984,1.89
-2.8998,1.89
-2.87976,1.89
-2.85972,1.89
-2.839679,1.89
-2.819639,1.89
-2.799599,1.89
-2.779559,1.89
-2.759519,1.89
-2.739479,1.89
-2.719439,1.89
-2.699399,1.89
-2.679359,1.89
-2.659319,1.89
-2.639279,1.88
-2.619238,1.88
-2.599198,1.88
-2.579158,1.88
-2.559118,1.88
-2.539078,1.88
-2.519038,1.88
-2.498998,1.88
-2.478958,1.88
-2.458918,1.88
-2.438878,1.88
-2.418838,1.88
-2.398798,1.88
-2.378757,1.88
-2.358717,1.88
-2.338677,1.88
-2.318637,1.88
-2.298597,1.88
-2.278557,1.87
-2.258517,1.87
-2.238477,1.87
-2.218437,1.87
-2.198397,1.87
-2.178357,1.87
-2.158317,1.87
-2.138277,1.87
-2.118237,1.87
-2.098197,1.87
-2.078156,1.87
-2.058116,1.87
-2.038076,1.87
-2.018036,1.87
-1.997996,1.86
-1.977956,1.86
-1.957916,1.86
-1.937876,1.86
-1.917836,1.86
-1.897796,1.86
-1.877756,1.86
-1.857715,1.86
-1.837675,1.86
-1.817635,1.86
-1.797595,1.86
-1.777555,1.85
-1.757515,1.85
-1.737475,1.85
-1.717435,1.85
-1.697395,1.85
-1.677355,1.85
-1.657315,1.85
-1.637275,1.85
-1.617234,1.85
-1.597194,1.85
-1.577154,1.84
-1.557114,1.84
-1.537074,1.84
-1.517034,1.84
-1.496994,1.84
-1.476954,1.84
-1.456914,1.84
-1.436874,1.84
-1.416834,1.83
-1.396794,1.83
-1.376753,1.83
-1.356713,1.83
-1.336673,1.83
-1.316633,1.83
-1.296593,1.83
-1.276553,1.82
-1.256513,1.82
-1.236473,1.82
-1.216433,1.82
-1.196393,1.82
-1.176353,1.82
-1.156313,1.82
-1.136273,1.81
-1.116233,1.81
-1.096192,1.81
-1.076152,1.81
-1.056112,1.81
-1.036072,1.81
-1.016032,1.8
-0.995992,1.8
-0.9759519,1.8
-0.9559118,1.8
-0.9358717,1.8
-0.9158317,1.79
-0.8957916,1.79
-0.8757515,1.79
-0.8557114,1.79
-0.8356714,1.79
-0.8156313,1.78
-0.7955912,1.78
-0.7755511,1.78
-0.755511,1.78
-0.735471,1.77
-0.7154309,1.77
-0.6953908,1.77
-0.6753507,1.77
-0.6553106,1.76
-0.6352705,1.76
-0.6152304,1.76
-0.5951904,1.76
-0.5751503,1.75
-0.5551102,1.75
-0.5350701,1.75
-0.5150301,1.74
-0.49499,1.74
-0.4749499,1.74
-0.4549098,1.74
-0.4348697,1.73
-0.4148297,1.73
-0.3947896,1.73
-0.3747495,1.72
-0.3547094,1.72
-0.3346694,1.71
-0.3146293,1.71
-0.2945892,1.71
-0.2745491,1.7
-0.254509,1.7
-0.2344689,1.7
-0.2144289,1.69
-0.1943888,1.69
-0.1743487,1.68
-0.1543086,1.68
-0.1342685,1.67
-0.1142285,1.67
-0.09418838,1.67
-0.0741483,1.66
-0.05410822,1.66
-0.03406814,1.65
-0.01402806,1.65
0.006012024,1.64
0.0260521,1.64
0.04609219,1.63
0.06613226,1.62
0.08617234,1.62
0.1062124,1.61
0.1262525,1.61
0.1462926,1.6
0.1663327,1.6
0.1863727,1.59
0.2064128,1.58
0.2264529,1.58
0.246493,1.57
0.2665331,1.56
0.2865731,1.55
0.3066132,1.55
0.3266533,1.54
0.3466934,1.53
0.3667335,1.52
0.3867736,1.51
0.4068136,1.51
0.4268537,1.5
0.4468938,1.49
0.4669339,1.48
0.4869739,1.47
0.507014,1.46
0.5270541,1.45
0.5470942,1.44
0.5671343,1.43
0.5871744,1.42
0.6072145,1.4
0.6272545,1.39
0.6472946,1.38
0.6673347,1.37
0.6873748,1.35
0.7074148,1.34
0.7274549,1.33
0.747495,1.31
0.7675351,1.3
0.7875751,1.28
0.8076152,1.27
0.8276553,1.25
0.8476954,1.23
0.8677354,1.22
0.8877755,1.2
0.9078156,1.18
0.9278557,1.16
0.9478958,1.14
0.9679359,1.12
0.987976,1.1
1.008016,1.08
1.028056,1.05
1.048096,1.03
1.068136,1.01
1.088176,0.98
1.108216,0.96
1.128257,0.93
1.148297,0.9
1.168337,0.88
1.188377,0.85
1.208417,0.82
1.228457,0.79
1.248497,0.76
1.268537,0.72
1.288577,0.69
1.308617,0.66
1.328657,0.62
1.348697,0.59
1.368737,0.55
1.388778,0.51
1.408818,0.47
1.428858,0.43
1.448898,0.39
1.468938,0.35
1.488978,0.31
1.509018,0.26
1.529058,0.22
1.549098,0.17
1.569138,0.12
1.589178,0.07
1.609218,0.02
1.629259,-0.03
1.649299,-0.09
1.669339,-0.16
1.689379,-0.23
1.709419,-0.3
1.729459,-0.39
1.749499,-0.48
1.769539,-0.59
1.789579,-0.72
1.809619,-0.86
1.829659,-1.01
1.849699,-1.18
1.86974,-1.34
1.88978,-1.5
1.90982,-1.64
1.92986,-1.75
1.9499,-1.84
1.96994,-1.91
1.98998,-1.97
2.01002,-2.01
2.03006,-2.05
2.0501,-2.09
2.07014,-2.12
2.09018,-2.15
2.11022,-2.18
2.13026,-2.21
2.150301,-2.24
2.170341,-2.27
2.190381,-2.3
2.210421,-2.33
2.230461,-2.36
2.250501,-2.39
2.270541,-2.42
2.290581,-2.45
2.310621,-2.48
2.330661,-2.5
2.350701,-2.53
2.370741,-2.56
2.390782,-2.59
2.410822,-2.62
2.430862,-2.65
2.450902,-2.68
2.470942,-2.71
2.490982,-2.74
2.511022,-2.77
2.531062,-2.8
2.551102,-2.83
2.571142,-2.86
2.591182,-2.89
2.611223,-2.92
2.631263,-2.95
2.651303,-2.98
2.671343,-3.01
2.691383,-3.04
2.711423,-3.07
2.731463,-3.1
2.751503,-3.13
2.771543,-3.16
2.791583,-3.19
2.811623,-3.22
2.831663,-3.25
2.851703,-3.28
2.871743,-3.31
2.891783,-3.34
2.911824,-3.37
2.931864,-3.4
2.951904,-3.43
2.971944,-3.46
2.991984,-3.49
3.012024,-3.52
3.032064,-3.55
3.052104,-3.58
3.072144,-3.61
3.092184,-3.64
3.112224,-3.67
3.132265,-3.7
3.152305,-3.73
3.172345,-3.76
3.192385,-3.79
3.212425,-3.82
3.232465,-3.85
3.252505,-3.88
3.272545,-3.91
3.292585,-3.94
3.312625,-3.97
3.332665,-4
3.352705,-4.03
3.372746,-4.06
3.392786,-4.09
3.412826,-4.12
3.432866,-4.15
3.452906,-4.18
3.472946,-4.21
3.492986,-4.24
3.513026,-4.27
3.533066,-4.3
3.553106,-4.33
3.573146,-4.36
3.593186,-4.39
3.613226,-4.42
3.633266,-4.45
3.653307,-4.48
3.673347,-4.51
3.693387,-4.54
3.713427,-4.57
3.733467,-4.6
3.753507,-4.63
3.773547,-4.66
3.793587,-4.69
3.813627,-4.72
3.833667,-4.75
3.853707,-4.78
3.873748,-4.81
3.893788,-4.84
3.913828,-4.87
3.933868,-4.9
3.953908,-4.93
3.973948,-4.96
3.993988,-4.99
4.014028,-5.02
4.034068,-5.05
4.054108,-5.08
4.074148,-5.11
4.094188,-5.14
4.114228,-5.17
4.134269,-5.2
4.154309,-5.23
4.174349,-5.26
4.194389,-5.29
4.214429,-5.32
4.234469,-5.35
4.254509,-5.38
4.274549,-5.41
4.294589,-5.44
4.314629,-5.47
4.334669,-5.5
4.35471,-5.53
4.37475,-5.56
4.39479,-5.59
4.41483,-5.62
4.43487,-5.65
4.45491,-5.68
4.47495,-5.71
4.49499,-5.74
4.51503,-5.77
4.53507,-5.8
4.55511,-5.83
4.57515,-5.86
4.595191,-5.89
4.615231,-5.92
4.635271,-5.95
4.655311,-5.98
4.675351,-6.01
4.695391,-6.04
4.715431,-6.07
4.735471,-6.1
4.755511,-6.13
4.775551,-6.16
4.795591,-6.19
4.815631,-6.22
4.835671,-6.25
4.855711,-6.28
4.875751,-6.31
4.895792,-6.34
4.915832,-6.37
4.935872,-6.4
4.955912,-6.43
4.975952,-6.46
4.995992,-6.49
5.016032,-6.52
5.036072,-6.55
5.056112,-6.58
5.076152,-6.61
5.096192,-6.64
5.116232,-6.68
5.136272,-6.71
5.156312,-6.74
5.176353,-6.77
5.196393,-6.8
5.216433,-6.83
5.236473,-6.86
5.256513,-6.89
5.276553,-6.92
5.296593,-6.95
5.316633,-6.98
5.336673,-7.01
5.356713,-7.04
5.376753,-7.07
5.396793,-7.1
5.416834,-7.13
5.436874,-7.16
5.456914,-7.19
5.476954,-7.22
5.496994,-7.25
5.517034,-7.28
5.537074,-7.31
5.557114,-7.34
5.577154,-7.37
5.597194,-7.4
5.617235,-7.43
5.637275,-7.46
5.657315,-7.49
5.677355,-7.52
5.697395,-7.55
5.717435,-7.58
5.737475,-7.61
5.757515,-7.64
5.777555,-7.67
5.797595,-7.7
5.817635,-7.73
5.837676,-7.76
5.857716,-7.79
5.877756,-7.82
5.897796,-7.85
5.917836,-7.88
5.937876,-7.91
5.957916,-7.94
5.977956,-7.97
5.997996,-8
6.018036,-8.03
6.038076,-8.06
6.058116,-8.09
6.078156,-8.12
6.098197,-8.15
6.118237,-8.18
6.138277,-8.21
6.158317,-8.24
6.178357,-8.27
6.198397,-8.3
6.218437,-8.33
6.238477,-8.36
6.258517,-8.39
6.278557,-8.42
6.298597,-8.45
6.318637,-8.48
6.338677,-8.51
6.358717,-8.54
6.378757,-8.57
6.398798,-8.6
6.418838,-8.63
6.438878,-8.66
6.458918,-8.69
6.478958,-8.72
6.498998,-8.75
6.519038,-8.78
6.539078,-8.81
6.559118,-8.84
6.579158,-8.87
6.599198,-8.9
6.619238,-8.93
6.639278,-8.96
6.659318,-8.99
6.679358,-9.02
6.699399,-9.05
6.719439,-9.08
6.739479,-9.11
6.759519,-9.14
6.779559,-9.17
6.799599,-9.2
Water Content [Vol%],log 10 K [cm/d]
36.21,1.89
36.21,1.89
36.21,1.89
36.21,1.89
36.21,1.89
36.21,1.89
36.21,1.89
36.21,1.89
36.21,1.89
36.21,1.89
36.21,1.89
36.21,1.89
36.21,1.89
36.21,1.89
36.21,1.89
36.21,1.89
36.21,1.89
36.21,1.89
36.21,1.88
36.21,1.88
36.21,1.88
36.21,1.88
36.21,1.88
36.21,1.88
36.21,1.88
36.21,1.88
36.21,1.88
36.21,1.88
36.21,1.88
36.21,1.88
36.21,1.88
36.21,1.88
36.21,1.88
36.21,1.88
36.21,1.88
36.21,1.88
36.21,1.87
36.21,1.87
36.21,1.87
36.21,1.87
36.21,1.87
36.21,1.87
36.21,1.87
36.21,1.87
36.21,1.87
36.21,1.87
36.21,1.87
36.21,1.87
36.21,1.87
36.21,1.87
36.21,1.86
36.21,1.86
36.21,1.86
36.21,1.86
36.21,1.86
36.21,1.86
36.21,1.86
36.21,1.86
36.21,1.86
36.21,1.86
36.21,1.86
36.21,1.85
36.21,1.85
36.21,1.85
36.21,1.85
36.21,1.85
36.21,1.85
36.21,1.85
36.21,1.85
36.21,1.85
36.21,1.85
36.21,1.84
36.21,1.84
36.21,1.84
36.21,1.84
36.21,1.84
36.21,1.84
36.21,1.84
36.21,1.84
36.21,1.83
36.21,1.83
36.21,1.83
36.21,1.83
36.21,1.83
36.21,1.83
36.21,1.83
36.21,1.82
36.21,1.82
36.21,1.82
36.21,1.82
36.21,1.82
36.21,1.82
36.21,1.82
36.21,1.81
36.21,1.81
36.21,1.81
36.21,1.81
36.21,1.81
36.21,1.81
36.21,1.8
36.21,1.8
36.21,1.8
36.21,1.8
36.21,1.8
36.21,1.79
36.21,1.79
36.21,1.79
36.21,1.79
36.21,1.79
36.21,1.78
36.21,1.78
36.21,1.78
36.21,1.78
36.21,1.77
36.21,1.77
36.21,1.77
36.21,1.77
36.21,1.76
36.21,1.76
36.2,1.76
36.2,1.76
36.2,1.75
36.2,1.75
36.2,1.75
36.2,1.74
36.2,1.74
36.2,1.74
36.2,1.74
36.2,1.73
36.2,1.73
36.2,1.73
36.2,1.72
36.2,1.72
36.2,1.71
36.2,1.71
36.2,1.71
36.2,1.7
36.2,1.7
36.2,1.7
36.19,1.69
36.19,1.69
36.19,1.68
36.19,1.68
36.19,1.67
36.19,1.67
36.19,1.67
36.19,1.66
36.18,1.66
36.18,1.65
36.18,1.65
36.18,1.64
36.18,1.64
36.18,1.63
36.17,1.62
36.17,1.62
36.17,1.61
36.17,1.61
36.16,1.6
36.16,1.6
36.16,1.59
36.15,1.58
36.15,1.58
36.15,1.57
36.14,1.56
36.14,1.55
36.13,1.55
36.13,1.54
36.12,1.53
36.12,1.52
36.11,1.51
36.11,1.51
36.1,1.5
36.09,1.49
36.09,1.48
36.08,1.47
36.07,1.46
36.06,1.45
36.05,1.44
36.04,1.43
36.03,1.42
36.02,1.4
36.01,1.39
36,1.38
35.98,1.37
35.97,1.35
35.95,1.34
35.94,1.33
35.92,1.31
35.9,1.3
35.88,1.28
35.86,1.27
35.84,1.25
35.82,1.23
35.79,1.22
35.77,1.2
35.74,1.18
35.71,1.16
35.68,1.14
35.65,1.12
35.62,1.1
35.58,1.08
35.54,1.05
35.5,1.03
35.46,1.01
35.42,0.98
35.37,0.96
35.32,0.93
35.27,0.9
35.21,0.88
35.16,0.85
35.1,0.82
35.03,0.79
34.97,0.76
34.9,0.72
34.82,0.69
34.75,0.66
34.67,0.62
34.58,0.59
34.49,0.55
34.4,0.51
34.31,0.47
34.21,0.43
34.1,0.39
33.99,0.35
33.88,0.31
33.76,0.26
33.64,0.22
33.52,0.17
33.38,0.12
33.24,0.07
33.1,0.02
32.94,-0.03
32.78,-0.09
32.6,-0.16
32.41,-0.23
32.21,-0.3
31.98,-0.39
31.73,-0.48
31.45,-0.59
31.13,-0.72
30.78,-0.86
30.39,-1.01
29.97,-1.18
29.54,-1.34
29.09,-1.5
28.64,-1.64
28.21,-1.75
27.8,-1.84
27.42,-1.91
27.07,-1.97
26.75,-2.01
26.45,-2.05
26.18,-2.09
25.93,-2.12
25.69,-2.15
25.46,-2.18
25.25,-2.21
25.04,-2.24
24.84,-2.27
24.64,-2.3
24.44,-2.33
24.25,-2.36
24.06,-2.39
23.88,-2.42
23.69,-2.45
23.51,-2.48
23.33,-2.5
23.15,-2.53
22.97,-2.56
22.79,-2.59
22.61,-2.62
22.43,-2.65
22.26,-2.68
22.09,-2.71
21.91,-2.74
21.74,-2.77
21.57,-2.8
21.4,-2.83
21.23,-2.86
21.07,-2.89
20.9,-2.92
20.73,-2.95
20.57,-2.98
20.41,-3.01
20.25,-3.04
20.09,-3.07
19.93,-3.1
19.77,-3.13
19.61,-3.16
19.46,-3.19
19.3,-3.22
19.15,-3.25
19,-3.28
18.85,-3.31
18.7,-3.34
18.55,-3.37
18.4,-3.4
18.25,-3.43
18.11,-3.46
17.96,-3.49
17.82,-3.52
17.68,-3.55
17.53,-3.58
17.39,-3.61
17.25,-3.64
17.12,-3.67
16.98,-3.7
16.84,-3.73
16.71,-3.76
16.57,-3.79
16.44,-3.82
16.31,-3.85
16.17,-3.88
16.04,-3.91
15.91,-3.94
15.78,-3.97
15.66,-4
15.53,-4.03
15.4,-4.06
15.28,-4.09
15.15,-4.12
15.03,-4.15
14.91,-4.18
14.78,-4.21
14.66,-4.24
14.54,-4.27
14.42,-4.3
14.3,-4.33
14.18,-4.36
14.07,-4.39
13.95,-4.42
13.83,-4.45
13.72,-4.48
13.6,-4.51
13.49,-4.54
13.37,-4.57
13.26,-4.6
13.15,-4.63
13.04,-4.66
12.93,-4.69
12.82,-4.72
12.71,-4.75
12.6,-4.78
12.49,-4.81
12.38,-4.84
12.27,-4.87
12.17,-4.9
12.06,-4.93
11.95,-4.96
11.85,-4.99
11.74,-5.02
11.64,-5.05
11.54,-5.08
11.43,-5.11
11.33,-5.14
11.23,-5.17
11.13,-5.2
11.02,-5.23
10.92,-5.26
10.82,-5.29
10.72,-5.32
10.62,-5.35
10.53,-5.38
10.43,-5.41
10.33,-5.44
10.23,-5.47
10.13,-5.5
10.04,-5.53
9.94,-5.56
9.84,-5.59
9.75,-5.62
9.65,-5.65
9.56,-5.68
9.46,-5.71
9.37,-5.74
9.28,-5.77
9.18,-5.8
9.09,-5.83
9,-5.86
8.9,-5.89
8.81,-5.92
8.72,-5.95
8.63,-5.98
8.54,-6.01
8.45,-6.04
8.36,-6.07
8.27,-6.1
8.18,-6.13
8.09,-6.16
8,-6.19
7.91,-6.22
7.82,-6.25
7.73,-6.28
7.64,-6.31
7.56,-6.34
7.47,-6.37
7.38,-6.4
7.29,-6.43
7.21,-6.46
7.12,-6.49
7.04,-6.52
6.95,-6.55
6.86,-6.58
6.78,-6.61
6.69,-6.64
6.61,-6.68
6.52,-6.71
6.44,-6.74
6.35,-6.77
6.27,-6.8
6.18,-6.83
6.1,-6.86
6.02,-6.89
5.93,-6.92
5.85,-6.95
5.77,-6.98
5.68,-7.01
5.6,-7.04
5.52,-7.07
5.44,-7.1
5.36,-7.13
5.27,-7.16
5.19,-7.19
5.11,-7.22
5.03,-7.25
4.95,-7.28
4.87,-7.31
4.79,-7.34
4.7,-7.37
4.62,-7.4
4.54,-7.43
4.46,-7.46
4.38,-7.49
4.3,-7.52
4.22,-7.55
4.14,-7.58
4.06,-7.61
3.98,-7.64
3.91,-7.67
3.83,-7.7
3.75,-7.73
3.67,-7.76
3.59,-7.79
3.51,-7.82
3.43,-7.85
3.35,-7.88
3.28,-7.91
3.2,-7.94
3.12,-7.97
3.04,-8
2.96,-8.03
2.89,-8.06
2.81,-8.09
2.73,-8.12
2.65,-8.15
2.58,-8.18
2.5,-8.21
2.42,-8.24
2.35,-8.27
2.27,-8.3
2.19,-8.33
2.11,-8.36
2.04,-8.39
1.96,-8.42
1.89,-8.45
1.81,-8.48
1.73,-8.51
1.66,-8.54
1.58,-8.57
1.5,-8.6
1.43,-8.63
1.35,-8.66
1.28,-8.69
1.2,-8.72
1.13,-8.75
1.05,-8.78
0.98,-8.81
0.9,-8.84
0.82,-8.87
0.75,-8.9
0.67,-8.93
0.6,-8.96
0.52,-8.99
0.45,-9.02
0.37,-9.05
0.3,-9.08
0.23,-9.11
0.15,-9.14
0.08,-9.17
0,-9.2
Is fitted,Parameter,Value,Min,Max,2.5%,97.5%,Unit
1,alpha1,0.0134,0.00001,0.5,0.0118,0.0151,1/cm
1,n1,6.974,1.01,15,3.402,15.860,-
1,th_r,0.184,0,0.4,0.139,0.229,cm³/cm³
1,th_s,0.362,0.1,1,0.361,0.363,cm³/cm³
0,pF_dry,6.80,5.00,7.00,,,-
1,alpha2,0.0267,0.00001,0.5,0.0224,0.0318,1/cm
1,n2,1.335,1.01,15,1.187,1.602,-
1,w2,0.800,0,1,0.736,0.865,-
1,Ks,82.2,0.01,10000,58.2,116.0,cm/d
1,tau,10.000*,-1,10,6.357,10*,-
1,omega,5.31E-4,0.000000001,0.1,3.95E-4,7.14E-4,-
0,a,-1.500,-5,0,,,-
 ,alpha1,n1,th_r,th_s,pF_dry,alpha2,n2,w2,Ks,tau,omega,a
 ,1,-0.349,-0.129,-0.133,0.018,-0.278,-0.435,-0.457,-0.071,-0.27,,
alpha1,-0.349,1,0.545,-0.032,-0.544,-0.399,0.47,-0.189,0.599,0.738,,
n1,-0.129,0.545,1,-0.21,-0.932,-0.643,0.676,-0.456,0.978,0.361,,
th_r,-0.133,-0.032,-0.21,1,0.258,0.079,0.122,0.478,-0.237,0.103,,
th_s,0.018,-0.544,-0.932,0.258,1,0.645,-0.623,0.607,-0.957,-0.399,,
pF_dry,-0.278,-0.399,-0.643,0.079,0.645,1,-0.393,0.359,-0.653,-0.33,,
alpha2,-0.435,0.47,0.676,0.122,-0.623,-0.393,1,0.181,0.6,0.411,,
n2,-0.457,-0.189,-0.456,0.478,0.607,0.359,0.181,1,-0.576,-0.056,,
w2,-0.071,0.599,0.978,-0.237,-0.957,-0.653,0.6,-0.576,1,0.463,,
Ks,-0.27,0.738,0.361,0.103,-0.399,-0.33,0.411,-0.056,0.463,1,,
Name,Value
RMSE_TH,0.0032
RMSE_K,0.2431
AICc,3
