Parameter Name,Value
General Information,
Sample name:,2762
Start of measurement:,03*09*2014 14:41:19
Stop of measurement:,17*09*2014 13:41:19
Duration of Measurements:,13 Days
Geometric Parameters,
Soil surface area [cm2]:,249
Soil column height [cm]:,5
Position lower tensiometer [cm]:,3.75
Position upper tensiometer [cm]:,1.25
HYPROP Parameters,
Measurement head net weight [g]:,358
Empty soil sampling ring weight [g]:,193
Air entry pressure upper tensiometer [bar]:,8.8
Air entry pressure lower tensiometer [bar]:,8.8
Density of solid substance [g/cm3]:,2.65
Statistical analysis,
Tensiometer [hPa]:,0.6
Scale [g]:,0.06
Sensor Unit Information,
Busnumber:,1
Subaddress:,1
Serial number:,764
Sensor unit name:,MY-HYPROP-MK
Firmware Version:,NaN
Scale Information,
Serial number:,
Scale name:,
Correction,
Volume correction [ml]:,0
Weight correction [g]:,0
Start/Stop Line,
Start,03*09*2014 14:41:19
Tension top Air Entry Point,15*09*2014 02:11:19
Tension bottom Air Entry Point,15*09*2014 23:11:19
Calculation of water contents,
Calculation of water contents,From dry soil weight [g]:
Initial water content [Vol%]:,0.374176638193399
Dry soil weight [g]:,399.85
Additional Soil Paramters,
Density [g/cm3]:,1.61
Porosity [-]:,0.39
Fitting Parameters,
INTERPOL,2
Tensiometer_Mean,2
Polynomial_degree,5
wtheta,1
wk,0.001
Fitting,
Model Description,PDI-variant of the bimodal constrained van Genuchten model 
Notes,
texture,
plot,
depth,
Date / Time,Tension bottom [hPa],Tension top [hPa],Temperature [°C]
0.006,37.1
0.026,37.1
0.046,37.09
0.066,37.09
0.086,37.08
0.106,37.08
0.126,37.07
0.146,37.07
0.166,37.06
0.186,37.05
0.206,37.05
0.226,37.04
0.246,37.03
0.267,37.02
0.287,37.02
0.307,37.01
0.327,37
0.347,36.99
0.367,36.98
0.387,36.97
0.407,36.96
0.427,36.95
0.447,36.93
0.467,36.92
0.487,36.91
0.507,36.89
0.527,36.88
0.547,36.86
0.567,36.85
0.587,36.83
0.607,36.81
0.627,36.8
0.647,36.78
0.667,36.76
0.687,36.74
0.707,36.71
0.727,36.69
0.747,36.67
0.768,36.64
0.788,36.62
0.808,36.59
0.828,36.56
0.848,36.53
0.868,36.5
0.888,36.47
0.908,36.44
0.928,36.4
0.948,36.37
0.968,36.33
0.988,36.29
1.008,36.25
1.028,36.21
1.048,36.16
1.068,36.12
1.088,36.07
1.108,36.02
1.128,35.97
1.148,35.91
1.168,35.86
1.188,35.8
1.208,35.74
1.228,35.68
1.248,35.61
1.269,35.54
1.289,35.47
1.309,35.4
1.329,35.33
1.349,35.25
1.369,35.16
1.389,35.08
1.409,34.98
1.429,34.89
1.449,34.79
1.469,34.68
1.489,34.57
1.509,34.44
1.529,34.32
1.549,34.18
1.569,34.03
1.589,33.87
1.609,33.69
1.629,33.5
1.649,33.3
1.669,33.07
1.689,32.83
1.709,32.56
1.729,32.27
1.749,31.95
1.77,31.6
1.79,31.23
1.81,30.83
1.83,30.4
1.85,29.94
1.87,29.47
1.89,28.97
1.91,28.46
1.93,27.94
1.95,27.42
1.97,26.89
1.99,26.38
2.01,25.87
2.03,25.38
2.05,24.91
2.07,24.46
2.09,24.03
2.11,23.63
2.13,23.25
2.15,22.89
2.17,22.55
2.19,22.23
2.21,21.93
2.23,21.65
2.251,21.38
2.271,21.13
2.291,20.89
2.311,20.67
2.331,20.45
2.351,20.25
2.371,20.05
2.391,19.86
2.411,19.68
2.431,19.51
2.451,19.34
2.471,19.17
2.491,19.01
2.511,18.85
2.531,18.7
2.551,18.55
2.571,18.4
2.591,18.26
2.611,18.11
2.631,17.97
2.651,17.83
2.671,17.7
2.691,17.56
2.711,17.43
2.731,17.29
2.752,17.16
2.772,17.03
2.792,16.9
2.812,16.77
2.832,16.64
2.852,16.51
2.872,16.38
2.892,16.26
2.912,16.13
2.932,16
2.952,15.88
2.972,15.76
2.992,15.63
3.012,15.51
3.032,15.39
3.052,15.27
3.072,15.14
3.092,15.02
3.112,14.9
3.132,14.78
3.152,14.66
3.172,14.55
3.192,14.43
3.212,14.31
3.232,14.19
3.253,14.08
3.273,13.96
3.293,13.85
3.313,13.73
3.333,13.62
3.353,13.5
3.373,13.39
3.393,13.28
3.413,13.16
3.433,13.05
3.453,12.94
3.473,12.83
3.493,12.72
3.513,12.61
3.533,12.5
3.553,12.39
3.573,12.28
3.593,12.17
3.613,12.06
3.633,11.96
3.653,11.85
3.673,11.74
3.693,11.64
3.713,11.53
3.733,11.43
3.754,11.32
3.774,11.22
3.794,11.12
3.814,11.01
3.834,10.91
3.854,10.81
3.874,10.71
3.894,10.61
3.914,10.51
3.934,10.41
3.954,10.31
3.974,10.21
3.994,10.11
4.014,10.01
4.034,9.91
4.054,9.82
4.074,9.72
4.094,9.62
4.114,9.53
4.134,9.43
4.154,9.34
4.174,9.24
4.194,9.15
4.214,9.05
4.234,8.96
4.255,8.87
4.275,8.77
4.295,8.68
4.315,8.59
4.335,8.5
4.355,8.41
4.375,8.32
4.395,8.23
4.415,8.14
4.435,8.05
4.455,7.96
4.475,7.87
4.495,7.78
4.515,7.7
4.535,7.61
4.555,7.52
4.575,7.44
4.595,7.35
4.615,7.27
4.635,7.18
4.655,7.1
4.675,7.01
4.695,6.93
4.715,6.84
4.735,6.76
4.756,6.68
4.776,6.6
4.796,6.51
4.816,6.43
4.836,6.35
4.856,6.27
4.876,6.19
4.896,6.11
4.916,6.03
4.936,5.95
4.956,5.87
4.976,5.79
4.996,5.72
5.016,5.64
5.036,5.56
5.056,5.48
5.076,5.41
5.096,5.33
5.116,5.26
5.136,5.18
5.156,5.1
5.176,5.03
5.196,4.96
5.216,4.88
5.236,4.81
5.257,4.73
5.277,4.66
5.297,4.59
5.317,4.52
5.337,4.44
5.357,4.37
5.377,4.3
5.397,4.23
5.417,4.16
5.437,4.09
5.457,4.02
5.477,3.95
5.497,3.88
5.517,3.81
5.537,3.74
5.557,3.67
5.577,3.6
5.597,3.54
5.617,3.47
5.637,3.4
5.657,3.34
5.677,3.27
5.697,3.2
5.717,3.14
5.737,3.07
5.758,3.01
5.778,2.94
5.798,2.88
5.818,2.81
5.838,2.75
5.858,2.68
5.878,2.62
5.898,2.56
5.918,2.49
5.938,2.43
5.958,2.37
5.978,2.31
5.998,2.25
6.018,2.18
6.038,2.12
6.058,2.06
6.078,2
6.098,1.94
6.118,1.88
6.138,1.82
6.158,1.76
6.178,1.7
6.198,1.64
6.218,1.59
6.238,1.53
6.259,1.47
6.279,1.41
6.299,1.35
6.319,1.3
6.339,1.24
6.359,1.18
6.379,1.13
6.399,1.07
6.419,1.01
6.439,0.96
6.459,0.9
6.479,0.85
6.499,0.79
6.519,0.74
6.539,0.68
6.559,0.63
6.579,0.58
6.599,0.52
6.619,0.47
6.639,0.42
6.659,0.36
6.679,0.31
6.699,0.26
6.719,0.21
6.739,0.16
6.76,0.1
6.78,0.05
6.8,0
6.82,0
6.84,0
6.86,0
6.88,0
6.9,0
6.92,0
6.94,0
6.96,0
6.98,0
7,0
pF [-],log 10 K [cm/d]
-3,1.19
-2.97996,1.19
-2.95992,1.19
-2.93988,1.18
-2.91984,1.18
-2.8998,1.18
-2.87976,1.18
-2.85972,1.18
-2.839679,1.17
-2.819639,1.17
-2.799599,1.17
-2.779559,1.17
-2.759519,1.17
-2.739479,1.16
-2.719439,1.16
-2.699399,1.16
-2.679359,1.16
-2.659319,1.16
-2.639279,1.15
-2.619238,1.15
-2.599198,1.15
-2.579158,1.15
-2.559118,1.14
-2.539078,1.14
-2.519038,1.14
-2.498998,1.14
-2.478958,1.14
-2.458918,1.13
-2.438878,1.13
-2.418838,1.13
-2.398798,1.13
-2.378757,1.12
-2.358717,1.12
-2.338677,1.12
-2.318637,1.12
-2.298597,1.11
-2.278557,1.11
-2.258517,1.11
-2.238477,1.11
-2.218437,1.1
-2.198397,1.1
-2.178357,1.1
-2.158317,1.1
-2.138277,1.09
-2.118237,1.09
-2.098197,1.09
-2.078156,1.09
-2.058116,1.08
-2.038076,1.08
-2.018036,1.08
-1.997996,1.08
-1.977956,1.07
-1.957916,1.07
-1.937876,1.07
-1.917836,1.06
-1.897796,1.06
-1.877756,1.06
-1.857715,1.06
-1.837675,1.05
-1.817635,1.05
-1.797595,1.05
-1.777555,1.04
-1.757515,1.04
-1.737475,1.04
-1.717435,1.03
-1.697395,1.03
-1.677355,1.03
-1.657315,1.03
-1.637275,1.02
-1.617234,1.02
-1.597194,1.02
-1.577154,1.01
-1.557114,1.01
-1.537074,1.01
-1.517034,1
-1.496994,1
-1.476954,1
-1.456914,0.99
-1.436874,0.99
-1.416834,0.99
-1.396794,0.98
-1.376753,0.98
-1.356713,0.97
-1.336673,0.97
-1.316633,0.97
-1.296593,0.96
-1.276553,0.96
-1.256513,0.96
-1.236473,0.95
-1.216433,0.95
-1.196393,0.94
-1.176353,0.94
-1.156313,0.94
-1.136273,0.93
-1.116233,0.93
-1.096192,0.92
-1.076152,0.92
-1.056112,0.92
-1.036072,0.91
-1.016032,0.91
-0.995992,0.9
-0.9759519,0.9
-0.9559118,0.9
-0.9358717,0.89
-0.9158317,0.89
-0.8957916,0.88
-0.8757515,0.88
-0.8557114,0.87
-0.8356714,0.87
-0.8156313,0.86
-0.7955912,0.86
-0.7755511,0.85
-0.755511,0.85
-0.735471,0.84
-0.7154309,0.84
-0.6953908,0.83
-0.6753507,0.83
-0.6553106,0.82
-0.6352705,0.82
-0.6152304,0.81
-0.5951904,0.81
-0.5751503,0.8
-0.5551102,0.8
-0.5350701,0.79
-0.5150301,0.79
-0.49499,0.78
-0.4749499,0.78
-0.4549098,0.77
-0.4348697,0.77
-0.4148297,0.76
-0.3947896,0.75
-0.3747495,0.75
-0.3547094,0.74
-0.3346694,0.74
-0.3146293,0.73
-0.2945892,0.72
-0.2745491,0.72
-0.254509,0.71
-0.2344689,0.7
-0.2144289,0.7
-0.1943888,0.69
-0.1743487,0.68
-0.1543086,0.68
-0.1342685,0.67
-0.1142285,0.66
-0.09418838,0.66
-0.0741483,0.65
-0.05410822,0.64
-0.03406814,0.64
-0.01402806,0.63
0.006012024,0.62
0.0260521,0.61
0.04609219,0.61
0.06613226,0.6
0.08617234,0.59
0.1062124,0.58
0.1262525,0.57
0.1462926,0.56
0.1663327,0.56
0.1863727,0.55
0.2064128,0.54
0.2264529,0.53
0.246493,0.52
0.2665331,0.51
0.2865731,0.5
0.3066132,0.49
0.3266533,0.48
0.3466934,0.47
0.3667335,0.47
0.3867736,0.46
0.4068136,0.45
0.4268537,0.43
0.4468938,0.42
0.4669339,0.41
0.4869739,0.4
0.507014,0.39
0.5270541,0.38
0.5470942,0.37
0.5671343,0.36
0.5871744,0.35
0.6072145,0.34
0.6272545,0.32
0.6472946,0.31
0.6673347,0.3
0.6873748,0.29
0.7074148,0.27
0.7274549,0.26
0.747495,0.25
0.7675351,0.23
0.7875751,0.22
0.8076152,0.21
0.8276553,0.19
0.8476954,0.18
0.8677354,0.16
0.8877755,0.15
0.9078156,0.13
0.9278557,0.12
0.9478958,0.1
0.9679359,0.09
0.987976,0.07
1.008016,0.06
1.028056,0.04
1.048096,0.02
1.068136,0.01
1.088176,-0.01
1.108216,-0.03
1.128257,-0.05
1.148297,-0.06
1.168337,-0.08
1.188377,-0.1
1.208417,-0.12
1.228457,-0.14
1.248497,-0.16
1.268537,-0.18
1.288577,-0.2
1.308617,-0.22
1.328657,-0.24
1.348697,-0.26
1.368737,-0.29
1.388778,-0.31
1.408818,-0.33
1.428858,-0.36
1.448898,-0.38
1.468938,-0.41
1.488978,-0.44
1.509018,-0.47
1.529058,-0.5
1.549098,-0.53
1.569138,-0.57
1.589178,-0.6
1.609218,-0.64
1.629259,-0.69
1.649299,-0.73
1.669339,-0.78
1.689379,-0.83
1.709419,-0.89
1.729459,-0.95
1.749499,-1.02
1.769539,-1.09
1.789579,-1.17
1.809619,-1.25
1.829659,-1.34
1.849699,-1.42
1.86974,-1.52
1.88978,-1.61
1.90982,-1.7
1.92986,-1.79
1.9499,-1.87
1.96994,-1.95
1.98998,-2.02
2.01002,-2.08
2.03006,-2.14
2.0501,-2.19
2.07014,-2.23
2.09018,-2.27
2.11022,-2.31
2.13026,-2.35
2.150301,-2.38
2.170341,-2.42
2.190381,-2.45
2.210421,-2.48
2.230461,-2.51
2.250501,-2.54
2.270541,-2.57
2.290581,-2.6
2.310621,-2.63
2.330661,-2.66
2.350701,-2.69
2.370741,-2.72
2.390782,-2.75
2.410822,-2.78
2.430862,-2.81
2.450902,-2.84
2.470942,-2.87
2.490982,-2.9
2.511022,-2.93
2.531062,-2.96
2.551102,-2.99
2.571142,-3.02
2.591182,-3.05
2.611223,-3.08
2.631263,-3.11
2.651303,-3.14
2.671343,-3.17
2.691383,-3.19
2.711423,-3.22
2.731463,-3.25
2.751503,-3.28
2.771543,-3.31
2.791583,-3.34
2.811623,-3.37
2.831663,-3.4
2.851703,-3.43
2.871743,-3.46
2.891783,-3.49
2.911824,-3.52
2.931864,-3.55
2.951904,-3.58
2.971944,-3.61
2.991984,-3.64
3.012024,-3.67
3.032064,-3.7
3.052104,-3.73
3.072144,-3.76
3.092184,-3.79
3.112224,-3.82
3.132265,-3.85
3.152305,-3.88
3.172345,-3.91
3.192385,-3.94
3.212425,-3.97
3.232465,-4
3.252505,-4.03
3.272545,-4.06
3.292585,-4.09
3.312625,-4.12
3.332665,-4.15
3.352705,-4.18
3.372746,-4.21
3.392786,-4.24
3.412826,-4.27
3.432866,-4.3
3.452906,-4.33
3.472946,-4.36
3.492986,-4.39
3.513026,-4.42
3.533066,-4.45
3.553106,-4.48
3.573146,-4.51
3.593186,-4.54
3.613226,-4.57
3.633266,-4.6
3.653307,-4.63
3.673347,-4.66
3.693387,-4.69
3.713427,-4.72
3.733467,-4.75
3.753507,-4.78
3.773547,-4.81
3.793587,-4.84
3.813627,-4.88
3.833667,-4.91
3.853707,-4.94
3.873748,-4.97
3.893788,-5
3.913828,-5.03
3.933868,-5.06
3.953908,-5.09
3.973948,-5.12
3.993988,-5.15
4.014028,-5.18
4.034068,-5.21
4.054108,-5.24
4.074148,-5.27
4.094188,-5.3
4.114228,-5.33
4.134269,-5.36
4.154309,-5.39
4.174349,-5.42
4.194389,-5.45
4.214429,-5.48
4.234469,-5.51
4.254509,-5.54
4.274549,-5.57
4.294589,-5.6
4.314629,-5.63
4.334669,-5.66
4.35471,-5.69
4.37475,-5.72
4.39479,-5.75
4.41483,-5.78
4.43487,-5.81
4.45491,-5.84
4.47495,-5.87
4.49499,-5.9
4.51503,-5.93
4.53507,-5.96
4.55511,-5.99
4.57515,-6.02
4.595191,-6.05
4.615231,-6.08
4.635271,-6.11
4.655311,-6.14
4.675351,-6.17
4.695391,-6.2
4.715431,-6.23
4.735471,-6.26
4.755511,-6.29
4.775551,-6.32
4.795591,-6.35
4.815631,-6.38
4.835671,-6.41
4.855711,-6.44
4.875751,-6.47
4.895792,-6.5
4.915832,-6.53
4.935872,-6.56
4.955912,-6.59
4.975952,-6.62
4.995992,-6.65
5.016032,-6.68
5.036072,-6.71
5.056112,-6.74
5.076152,-6.77
5.096192,-6.8
5.116232,-6.83
5.136272,-6.86
5.156312,-6.89
5.176353,-6.92
5.196393,-6.95
5.216433,-6.98
5.236473,-7.01
5.256513,-7.04
5.276553,-7.07
5.296593,-7.1
5.316633,-7.13
5.336673,-7.16
5.356713,-7.19
5.376753,-7.22
5.396793,-7.25
5.416834,-7.28
5.436874,-7.31
5.456914,-7.34
5.476954,-7.37
5.496994,-7.4
5.517034,-7.43
5.537074,-7.46
5.557114,-7.49
5.577154,-7.52
5.597194,-7.55
5.617235,-7.58
5.637275,-7.61
5.657315,-7.64
5.677355,-7.67
5.697395,-7.7
5.717435,-7.73
5.737475,-7.76
5.757515,-7.79
5.777555,-7.82
5.797595,-7.85
5.817635,-7.88
5.837676,-7.91
5.857716,-7.94
5.877756,-7.97
5.897796,-8
5.917836,-8.03
5.937876,-8.06
5.957916,-8.09
5.977956,-8.12
5.997996,-8.15
6.018036,-8.18
6.038076,-8.21
6.058116,-8.24
6.078156,-8.27
6.098197,-8.3
6.118237,-8.33
6.138277,-8.36
6.158317,-8.39
6.178357,-8.42
6.198397,-8.45
6.218437,-8.48
6.238477,-8.51
6.258517,-8.54
6.278557,-8.57
6.298597,-8.6
6.318637,-8.63
6.338677,-8.66
6.358717,-8.69
6.378757,-8.72
6.398798,-8.75
6.418838,-8.78
6.438878,-8.81
6.458918,-8.84
6.478958,-8.87
6.498998,-8.9
6.519038,-8.93
6.539078,-8.96
6.559118,-8.99
6.579158,-9.02
6.599198,-9.05
6.619238,-9.08
6.639278,-9.11
6.659318,-9.14
6.679358,-9.17
6.699399,-9.2
6.719439,-9.23
6.739479,-9.26
6.759519,-9.29
6.779559,-9.32
6.799599,-9.35
Water Content [Vol%],log 10 K [cm/d]
37.19,1.19
37.19,1.19
37.19,1.19
37.19,1.18
37.19,1.18
37.19,1.18
37.19,1.18
37.19,1.18
37.19,1.17
37.19,1.17
37.19,1.17
37.19,1.17
37.19,1.17
37.19,1.16
37.19,1.16
37.19,1.16
37.19,1.16
37.19,1.16
37.18,1.15
37.18,1.15
37.18,1.15
37.18,1.15
37.18,1.14
37.18,1.14
37.18,1.14
37.18,1.14
37.18,1.14
37.18,1.13
37.18,1.13
37.18,1.13
37.18,1.13
37.18,1.12
37.18,1.12
37.18,1.12
37.18,1.12
37.18,1.11
37.18,1.11
37.18,1.11
37.18,1.11
37.18,1.1
37.18,1.1
37.18,1.1
37.18,1.1
37.18,1.09
37.18,1.09
37.18,1.09
37.18,1.09
37.18,1.08
37.18,1.08
37.18,1.08
37.18,1.08
37.18,1.07
37.18,1.07
37.18,1.07
37.18,1.06
37.18,1.06
37.18,1.06
37.18,1.06
37.18,1.05
37.18,1.05
37.18,1.05
37.18,1.04
37.18,1.04
37.18,1.04
37.18,1.03
37.18,1.03
37.18,1.03
37.18,1.03
37.18,1.02
37.18,1.02
37.18,1.02
37.18,1.01
37.18,1.01
37.18,1.01
37.18,1
37.18,1
37.18,1
37.18,0.99
37.18,0.99
37.18,0.99
37.18,0.98
37.18,0.98
37.18,0.97
37.18,0.97
37.18,0.97
37.18,0.96
37.18,0.96
37.18,0.96
37.18,0.95
37.18,0.95
37.18,0.94
37.18,0.94
37.18,0.94
37.18,0.93
37.18,0.93
37.18,0.92
37.18,0.92
37.18,0.92
37.18,0.91
37.18,0.91
37.18,0.9
37.18,0.9
37.18,0.9
37.18,0.89
37.18,0.89
37.18,0.88
37.18,0.88
37.18,0.87
37.18,0.87
37.17,0.86
37.17,0.86
37.17,0.85
37.17,0.85
37.17,0.84
37.17,0.84
37.17,0.83
37.17,0.83
37.17,0.82
37.17,0.82
37.17,0.81
37.17,0.81
37.17,0.8
37.16,0.8
37.16,0.79
37.16,0.79
37.16,0.78
37.16,0.78
37.16,0.77
37.16,0.77
37.16,0.76
37.15,0.75
37.15,0.75
37.15,0.74
37.15,0.74
37.15,0.73
37.15,0.72
37.14,0.72
37.14,0.71
37.14,0.7
37.14,0.7
37.13,0.69
37.13,0.68
37.13,0.68
37.13,0.67
37.12,0.66
37.12,0.66
37.12,0.65
37.11,0.64
37.11,0.64
37.1,0.63
37.1,0.62
37.1,0.61
37.09,0.61
37.09,0.6
37.08,0.59
37.08,0.58
37.07,0.57
37.07,0.56
37.06,0.56
37.05,0.55
37.05,0.54
37.04,0.53
37.03,0.52
37.02,0.51
37.02,0.5
37.01,0.49
37,0.48
36.99,0.47
36.98,0.47
36.97,0.46
36.96,0.45
36.95,0.43
36.93,0.42
36.92,0.41
36.91,0.4
36.89,0.39
36.88,0.38
36.86,0.37
36.85,0.36
36.83,0.35
36.81,0.34
36.8,0.32
36.78,0.31
36.76,0.3
36.74,0.29
36.71,0.27
36.69,0.26
36.67,0.25
36.64,0.23
36.62,0.22
36.59,0.21
36.56,0.19
36.53,0.18
36.5,0.16
36.47,0.15
36.44,0.13
36.4,0.12
36.37,0.1
36.33,0.09
36.29,0.07
36.25,0.06
36.21,0.04
36.16,0.02
36.12,0.01
36.07,-0.01
36.02,-0.03
35.97,-0.05
35.91,-0.06
35.86,-0.08
35.8,-0.1
35.74,-0.12
35.68,-0.14
35.61,-0.16
35.54,-0.18
35.47,-0.2
35.4,-0.22
35.33,-0.24
35.25,-0.26
35.16,-0.29
35.08,-0.31
34.98,-0.33
34.89,-0.36
34.79,-0.38
34.68,-0.41
34.57,-0.44
34.44,-0.47
34.32,-0.5
34.18,-0.53
34.03,-0.57
33.87,-0.6
33.69,-0.64
33.5,-0.69
33.3,-0.73
33.07,-0.78
32.83,-0.83
32.56,-0.89
32.27,-0.95
31.95,-1.02
31.6,-1.09
31.23,-1.17
30.83,-1.25
30.4,-1.34
29.94,-1.42
29.47,-1.52
28.97,-1.61
28.46,-1.7
27.94,-1.79
27.42,-1.87
26.89,-1.95
26.38,-2.02
25.87,-2.08
25.38,-2.14
24.91,-2.19
24.46,-2.23
24.03,-2.27
23.63,-2.31
23.25,-2.35
22.89,-2.38
22.55,-2.42
22.23,-2.45
21.93,-2.48
21.65,-2.51
21.38,-2.54
21.13,-2.57
20.89,-2.6
20.67,-2.63
20.45,-2.66
20.25,-2.69
20.05,-2.72
19.86,-2.75
19.68,-2.78
19.51,-2.81
19.34,-2.84
19.17,-2.87
19.01,-2.9
18.85,-2.93
18.7,-2.96
18.55,-2.99
18.4,-3.02
18.26,-3.05
18.11,-3.08
17.97,-3.11
17.83,-3.14
17.7,-3.17
17.56,-3.19
17.43,-3.22
17.29,-3.25
17.16,-3.28
17.03,-3.31
16.9,-3.34
16.77,-3.37
16.64,-3.4
16.51,-3.43
16.38,-3.46
16.26,-3.49
16.13,-3.52
16,-3.55
15.88,-3.58
15.76,-3.61
15.63,-3.64
15.51,-3.67
15.39,-3.7
15.27,-3.73
15.14,-3.76
15.02,-3.79
14.9,-3.82
14.78,-3.85
14.66,-3.88
14.55,-3.91
14.43,-3.94
14.31,-3.97
14.19,-4
14.08,-4.03
13.96,-4.06
13.85,-4.09
13.73,-4.12
13.62,-4.15
13.5,-4.18
13.39,-4.21
13.28,-4.24
13.16,-4.27
13.05,-4.3
12.94,-4.33
12.83,-4.36
12.72,-4.39
12.61,-4.42
12.5,-4.45
12.39,-4.48
12.28,-4.51
12.17,-4.54
12.06,-4.57
11.96,-4.6
11.85,-4.63
11.74,-4.66
11.64,-4.69
11.53,-4.72
11.43,-4.75
11.32,-4.78
11.22,-4.81
11.12,-4.84
11.01,-4.88
10.91,-4.91
10.81,-4.94
10.71,-4.97
10.61,-5
10.51,-5.03
10.41,-5.06
10.31,-5.09
10.21,-5.12
10.11,-5.15
10.01,-5.18
9.91,-5.21
9.82,-5.24
9.72,-5.27
9.62,-5.3
9.53,-5.33
9.43,-5.36
9.34,-5.39
9.24,-5.42
9.15,-5.45
9.05,-5.48
8.96,-5.51
8.87,-5.54
8.77,-5.57
8.68,-5.6
8.59,-5.63
8.5,-5.66
8.41,-5.69
8.32,-5.72
8.23,-5.75
8.14,-5.78
8.05,-5.81
7.96,-5.84
7.87,-5.87
7.78,-5.9
7.7,-5.93
7.61,-5.96
7.52,-5.99
7.44,-6.02
7.35,-6.05
7.27,-6.08
7.18,-6.11
7.1,-6.14
7.01,-6.17
6.93,-6.2
6.84,-6.23
6.76,-6.26
6.68,-6.29
6.6,-6.32
6.51,-6.35
6.43,-6.38
6.35,-6.41
6.27,-6.44
6.19,-6.47
6.11,-6.5
6.03,-6.53
5.95,-6.56
5.87,-6.59
5.79,-6.62
5.72,-6.65
5.64,-6.68
5.56,-6.71
5.48,-6.74
5.41,-6.77
5.33,-6.8
5.26,-6.83
5.18,-6.86
5.1,-6.89
5.03,-6.92
4.96,-6.95
4.88,-6.98
4.81,-7.01
4.73,-7.04
4.66,-7.07
4.59,-7.1
4.52,-7.13
4.44,-7.16
4.37,-7.19
4.3,-7.22
4.23,-7.25
4.16,-7.28
4.09,-7.31
4.02,-7.34
3.95,-7.37
3.88,-7.4
3.81,-7.43
3.74,-7.46
3.67,-7.49
3.6,-7.52
3.54,-7.55
3.47,-7.58
3.4,-7.61
3.34,-7.64
3.27,-7.67
3.2,-7.7
3.14,-7.73
3.07,-7.76
3.01,-7.79
2.94,-7.82
2.88,-7.85
2.81,-7.88
2.75,-7.91
2.68,-7.94
2.62,-7.97
2.56,-8
2.49,-8.03
2.43,-8.06
2.37,-8.09
2.31,-8.12
2.25,-8.15
2.18,-8.18
2.12,-8.21
2.06,-8.24
2,-8.27
1.94,-8.3
1.88,-8.33
1.82,-8.36
1.76,-8.39
1.7,-8.42
1.64,-8.45
1.59,-8.48
1.53,-8.51
1.47,-8.54
1.41,-8.57
1.35,-8.6
1.3,-8.63
1.24,-8.66
1.18,-8.69
1.13,-8.72
1.07,-8.75
1.01,-8.78
0.96,-8.81
0.9,-8.84
0.85,-8.87
0.79,-8.9
0.74,-8.93
0.68,-8.96
0.63,-8.99
0.58,-9.02
0.52,-9.05
0.47,-9.08
0.42,-9.11
0.36,-9.14
0.31,-9.17
0.26,-9.2
0.21,-9.23
0.16,-9.26
0.1,-9.29
0.05,-9.32
0,-9.35
Is fitted,Parameter,Value,Min,Max,2.5%,97.5%,Unit
1,alpha1,0.0338,0.00001,0.5,0.0201,0.0571,1/cm
1,n1,1.102,1.01,15,1.009,2.140,-
1,th_r,0.000*,0,0.4,0*,0.586,cm³/cm³
1,th_s,0.372,0.1,1,0.369,0.375,cm³/cm³
0,pF_dry,6.80,5.00,7.00,,,-
1,alpha2,0.0124,0.00001,0.5,0.0112,0.0137,1/cm
1,n2,3.837,1.01,15,2.909,5.217,-
1,w2,0.211,0,1,-0.272,0.693,-
1,Ks,33.3,0.01,10000,0.0571,19382.3,cm/d
1,tau,8.487,-1,10,-10.178,27.151,-
1,omega,1.31E-3,0.000000001,0.1,1.32E-6,1.31E+0,-
0,a,-1.500,-5,0,,,-
 ,alpha1,n1,th_r,th_s,pF_dry,alpha2,n2,w2,Ks,tau,omega,a
 ,1,0.874,0.885,-0.356,-0.68,-0.63,0.739,-0.851,0.807,0.871,,
alpha1,0.874,1,0.998,-0.682,-0.823,-0.734,0.857,-0.717,0.853,0.997,,
n1,0.885,0.998,1,-0.683,-0.821,-0.733,0.856,-0.717,0.835,0.999,,
th_r,-0.356,-0.682,-0.683,1,0.615,0.52,-0.607,0.304,-0.473,-0.698,,
th_s,-0.68,-0.823,-0.821,0.615,1,0.981,-0.996,0.572,-0.708,-0.822,,
pF_dry,-0.63,-0.734,-0.733,0.52,0.981,1,-0.973,0.523,-0.64,-0.732,,
alpha2,0.739,0.857,0.856,-0.607,-0.996,-0.973,1,-0.623,0.744,0.855,,
n2,-0.851,-0.717,-0.717,0.304,0.572,0.523,-0.623,1,-0.835,-0.699,,
w2,0.807,0.853,0.835,-0.473,-0.708,-0.64,0.744,-0.835,1,0.82,,
Ks,0.871,0.997,0.999,-0.698,-0.822,-0.732,0.855,-0.699,0.82,1,,
Name,Value
RMSE_TH,0.0022
RMSE_K,0.1533
AICc,1
