Parameter Name,Value
General Information,
Sample name:,2763
Start of measurement:,03*09*2014 14:41:19
Stop of measurement:,17*09*2014 13:41:19
Duration of Measurements:,13 Days
Geometric Parameters,
Soil surface area [cm2]:,249
Soil column height [cm]:,5
Position lower tensiometer [cm]:,3.75
Position upper tensiometer [cm]:,1.25
HYPROP Parameters,
Measurement head net weight [g]:,358
Empty soil sampling ring weight [g]:,193
Air entry pressure upper tensiometer [bar]:,8.8
Air entry pressure lower tensiometer [bar]:,8.8
Density of solid substance [g/cm3]:,2.65
Statistical analysis,
Tensiometer [hPa]:,0.6
Scale [g]:,0.06
Sensor Unit Information,
Busnumber:,2
Subaddress:,1
Serial number:,767
Sensor unit name:,MY-HYPROP-MK
Firmware Version:,NaN
Scale Information,
Serial number:,
Scale name:,
Correction,
Volume correction [ml]:,0
Weight correction [g]:,0
Start/Stop Line,
Start,03*09*2014 14:41:19
Tension top Air Entry Point,15*09*2014 03:41:19
Tension bottom Air Entry Point,16*09*2014 00:11:19
Calculation of water contents,
Calculation of water contents,From dry soil weight [g]:
Initial water content [Vol%]:,0.364698785375879
Dry soil weight [g]:,378.2
Additional Soil Paramters,
Density [g/cm3]:,1.52
Porosity [-]:,0.43
Fitting Parameters,
INTERPOL,2
Tensiometer_Mean,2
Polynomial_degree,5
wtheta,1
wk,0.001
Fitting,
Model Description,PDI-variant of the bimodal constrained van Genuchten model 
Notes,
texture,
plot,
depth,
Date / Time,Tension bottom [hPa],Tension top [hPa],Temperature [°C]
11*09*2014 14:13:12,638.265380827073,1021.45658533183,424.6705138251
11*09*2014 18:16:25,729.520808907522,1129.24762875951,423.868259918792
11*09*2014 22:22:10,829.986883932963,1232.57066909907,423.033933445485
12*09*2014 02:30:28,944.548297040881,1401.70330245699,422.180316270461
12*09*2014 06:41:19,1071.34916102886,1581.42165613174,421.315664154246
15*09*2014 03:41:19,5862.58151063098,8800.00019073486,408.635286539669
pF [-],Water Content [Vol%],Weight [-]
-2,36.22,
-0.07,36.16,
0.229,36.11,
0.393,36.04,
0.526,35.97,
0.625,35.9,
0.75,35.82,
0.879,35.74,
0.98,35.66,
1.035,35.57,
1.006,35.48,
1.065,35.38,
1.075,35.28,
0.948,35.18,
0.968,35.08,
1.057,34.97,
1.128,34.86,
1.189,34.75,
1.241,34.64,
1.291,34.53,
1.333,34.41,
1.37,34.3,
1.404,34.19,
1.433,34.07,
1.469,33.95,
1.505,33.82,
1.537,33.7,
1.568,33.58,
1.593,33.45,
1.614,33.33,
1.635,33.21,
1.656,33.08,
1.675,32.95,
1.691,32.82,
1.706,32.67,
1.719,32.53,
1.733,32.37,
1.746,32.2,
1.759,32.04,
1.772,31.87,
1.782,31.71,
1.791,31.55,
1.8,31.38,
1.809,31.21,
1.816,31.04,
1.824,30.86,
1.831,30.69,
1.838,30.51,
1.845,30.33,
1.853,30.14,
1.862,29.96,
1.87,29.77,
1.878,29.58,
1.888,29.38,
1.899,29.18,
1.912,28.98,
1.924,28.77,
1.935,28.56,
1.946,28.35,
1.96,28.13,
1.974,27.9,
1.987,27.67,
2,27.43,
2.014,27.19,
2.03,26.94,
2.046,26.68,
2.063,26.39,
2.083,26.05,
2.109,25.66,
2.138,25.25,
2.168,24.83,
2.198,24.43,
2.228,24.03,
2.261,23.65,
2.298,23.25,
2.343,22.83,
2.391,22.4,
2.439,21.98,
2.486,21.58,
2.537,21.19,
2.593,20.8,
2.654,20.39,
2.717,19.96,
2.779,19.54,
2.839,19.15,
2.892,18.82,
2.942,18.5,
2.99,18.17,
3.042,17.84,
3.097,17.49,
3.841,12.4,
pF [-],log 10 K [cm/d],Weight [-]
1.853,-1.53,
1.862,-1.63,
1.87,-1.7,
1.878,-1.73,
1.888,-1.76,
1.899,-1.84,
1.912,-1.91,
1.924,-1.97,
1.935,-1.99,
1.946,-2.02,
1.96,-2.08,
1.974,-2.13,
1.987,-2.15,
2,-2.16,
2.014,-2.19,
2.03,-2.23,
2.046,-2.26,
2.063,-2.24,
2.083,-2.26,
2.109,-2.31,
2.138,-2.38,
2.168,-2.46,
2.198,-2.56,
2.228,-2.64,
2.261,-2.7,
2.298,-2.75,
2.343,-2.83,
2.391,-2.91,
2.439,-2.99,
2.486,-3.07,
2.537,-3.14,
2.593,-3.18,
2.654,-3.23,
2.717,-3.29,
2.779,-3.35,
2.839,-3.44,
2.892,-3.53,
2.942,-3.52,
2.99,-3.52,
3.042,-3.54,
3.097,-3.6,
3.841,-4.47,
Water Content [Vol%],log 10 K [cm/d]
30.14,-1.53
29.96,-1.63
29.77,-1.7
29.58,-1.73
29.38,-1.76
29.18,-1.84
28.98,-1.91
28.77,-1.97
28.56,-1.99
28.35,-2.02
28.13,-2.08
27.9,-2.13
27.67,-2.15
27.43,-2.16
27.19,-2.19
26.94,-2.23
26.68,-2.26
26.39,-2.24
26.05,-2.26
25.66,-2.31
25.25,-2.38
24.83,-2.46
24.43,-2.56
24.03,-2.64
23.65,-2.7
23.25,-2.75
22.83,-2.83
22.4,-2.91
21.98,-2.99
21.58,-3.07
21.19,-3.14
20.8,-3.18
20.39,-3.23
19.96,-3.29
19.54,-3.35
19.15,-3.44
18.82,-3.53
18.5,-3.52
18.17,-3.52
17.84,-3.54
17.49,-3.6
12.4,-4.47
pF [-],Water Content [Vol%]
-3,36.08
-2.98,36.08
-2.96,36.08
-2.94,36.08
-2.92,36.08
-2.9,36.08
-2.88,36.08
-2.86,36.08
-2.84,36.08
-2.82,36.08
-2.8,36.08
-2.78,36.08
-2.76,36.08
-2.739,36.08
-2.719,36.08
-2.699,36.08
-2.679,36.08
-2.659,36.08
-2.639,36.08
-2.619,36.08
-2.599,36.08
-2.579,36.08
-2.559,36.08
-2.539,36.08
-2.519,36.08
-2.499,36.08
-2.479,36.08
-2.459,36.08
-2.439,36.08
-2.419,36.08
-2.399,36.08
-2.379,36.08
-2.359,36.08
-2.339,36.08
-2.319,36.08
-2.299,36.08
-2.279,36.08
-2.259,36.08
-2.238,36.08
-2.218,36.08
-2.198,36.08
-2.178,36.08
-2.158,36.08
-2.138,36.08
-2.118,36.08
-2.098,36.08
-2.078,36.08
-2.058,36.08
-2.038,36.08
-2.018,36.08
-1.998,36.08
-1.978,36.08
-1.958,36.08
-1.938,36.08
-1.918,36.08
-1.898,36.08
-1.878,36.08
-1.858,36.08
-1.838,36.08
-1.818,36.08
-1.798,36.08
-1.778,36.08
-1.758,36.08
-1.737,36.08
-1.717,36.08
-1.697,36.08
-1.677,36.08
-1.657,36.08
-1.637,36.08
-1.617,36.08
-1.597,36.08
-1.577,36.08
-1.557,36.08
-1.537,36.08
-1.517,36.08
-1.497,36.08
-1.477,36.08
-1.457,36.08
-1.437,36.08
-1.417,36.08
-1.397,36.08
-1.377,36.08
-1.357,36.08
-1.337,36.08
-1.317,36.08
-1.297,36.08
-1.277,36.08
-1.257,36.08
-1.236,36.08
-1.216,36.08
-1.196,36.08
-1.176,36.07
-1.156,36.07
-1.136,36.07
-1.116,36.07
-1.096,36.07
-1.076,36.07
-1.056,36.07
-1.036,36.07
-1.016,36.07
-0.996,36.07
-0.976,36.07
-0.956,36.07
-0.936,36.07
-0.916,36.07
-0.896,36.07
-0.876,36.07
-0.856,36.07
-0.836,36.07
-0.816,36.07
-0.796,36.07
-0.776,36.07
-0.756,36.07
-0.735,36.07
-0.715,36.07
-0.695,36.07
-0.675,36.07
-0.655,36.07
-0.635,36.07
-0.615,36.07
-0.595,36.06
-0.575,36.06
-0.555,36.06
-0.535,36.06
-0.515,36.06
-0.495,36.06
-0.475,36.06
-0.455,36.06
-0.435,36.06
-0.415,36.06
-0.395,36.06
-0.375,36.05
-0.355,36.05
-0.335,36.05
-0.315,36.05
-0.295,36.05
-0.275,36.05
-0.255,36.05
-0.234,36.04
-0.214,36.04
-0.194,36.04
-0.174,36.04
-0.154,36.04
-0.134,36.04
-0.114,36.03
-0.094,36.03
-0.074,36.03
-0.054,36.03
-0.034,36.02
-0.014,36.02
0.006,36.02
0.026,36.01
0.046,36.01
0.066,36.01
0.086,36
0.106,36
0.126,36
0.146,35.99
0.166,35.99
0.186,35.98
0.206,35.98
0.226,35.97
0.246,35.97
0.267,35.96
0.287,35.95
0.307,35.95
0.327,35.94
0.347,35.93
0.367,35.93
0.387,35.92
0.407,35.91
0.427,35.9
0.447,35.89
0.467,35.88
0.487,35.87
0.507,35.86
0.527,35.85
0.547,35.84
0.567,35.83
0.587,35.82
0.607,35.8
0.627,35.79
0.647,35.78
0.667,35.76
0.687,35.75
0.707,35.73
0.727,35.71
0.747,35.69
0.768,35.67
0.788,35.65
0.808,35.63
0.828,35.61
0.848,35.59
0.868,35.57
0.888,35.54
0.908,35.51
0.928,35.49
0.948,35.46
0.968,35.43
0.988,35.4
1.008,35.37
1.028,35.33
1.048,35.3
1.068,35.26
1.088,35.22
1.108,35.18
1.128,35.14
1.148,35.1
1.168,35.05
1.188,35.01
1.208,34.96
1.228,34.91
1.248,34.85
1.269,34.8
1.289,34.74
1.309,34.68
1.329,34.62
1.349,34.56
1.369,34.49
1.389,34.42
1.409,34.34
1.429,34.27
1.449,34.18
1.469,34.1
1.489,34.01
1.509,33.91
1.529,33.81
1.549,33.7
1.569,33.59
1.589,33.46
1.609,33.33
1.629,33.18
1.649,33.03
1.669,32.85
1.689,32.66
1.709,32.46
1.729,32.23
1.749,31.98
1.77,31.71
1.79,31.41
1.81,31.09
1.83,30.75
1.85,30.38
1.87,30
1.89,29.6
1.91,29.19
1.93,28.77
1.95,28.36
1.97,27.95
1.99,27.54
2.01,27.15
2.03,26.78
2.05,26.43
2.07,26.09
2.09,25.77
2.11,25.47
2.13,25.19
2.15,24.92
2.17,24.67
2.19,24.43
2.21,24.2
2.23,23.99
2.251,23.78
2.271,23.58
2.291,23.39
2.311,23.21
2.331,23.03
2.351,22.85
2.371,22.68
2.391,22.51
2.411,22.35
2.431,22.19
2.451,22.03
2.471,21.87
2.491,21.71
2.511,21.56
2.531,21.41
2.551,21.25
2.571,21.1
2.591,20.95
2.611,20.8
2.631,20.65
2.651,20.5
2.671,20.36
2.691,20.21
2.711,20.06
2.731,19.92
2.752,19.77
2.772,19.62
2.792,19.48
2.812,19.33
2.832,19.19
2.852,19.05
2.872,18.9
2.892,18.76
2.912,18.62
2.932,18.47
2.952,18.33
2.972,18.19
2.992,18.05
3.012,17.91
3.032,17.77
3.052,17.63
3.072,17.49
3.092,17.35
3.112,17.22
3.132,17.08
3.152,16.94
3.172,16.8
3.192,16.67
3.212,16.53
3.232,16.4
3.253,16.26
3.273,16.13
3.293,16
3.313,15.86
3.333,15.73
3.353,15.6
3.373,15.47
3.393,15.34
3.413,15.21
3.433,15.08
3.453,14.95
3.473,14.82
3.493,14.69
3.513,14.56
3.533,14.44
3.553,14.31
3.573,14.19
3.593,14.06
3.613,13.94
3.633,13.81
3.653,13.69
3.673,13.56
3.693,13.44
3.713,13.32
3.733,13.2
3.754,13.08
3.774,12.96
3.794,12.84
3.814,12.72
3.834,12.6
3.854,12.48
3.874,12.36
3.894,12.25
3.914,12.13
3.934,12.01
3.954,11.9
3.974,11.78
3.994,11.67
4.014,11.56
4.034,11.44
4.054,11.33
4.074,11.22
4.094,11.11
4.114,10.99
4.134,10.88
4.154,10.77
4.174,10.66
4.194,10.56
4.214,10.45
4.234,10.34
4.255,10.23
4.275,10.12
4.295,10.02
4.315,9.91
4.335,9.81
4.355,9.7
4.375,9.6
4.395,9.49
4.415,9.39
4.435,9.28
4.455,9.18
4.475,9.08
4.495,8.98
4.515,8.88
4.535,8.78
4.555,8.68
4.575,8.58
4.595,8.48
4.615,8.38
4.635,8.28
4.655,8.18
4.675,8.08
4.695,7.99
4.715,7.89
4.735,7.8
4.756,7.7
4.776,7.6
4.796,7.51
4.816,7.42
4.836,7.32
4.856,7.23
4.876,7.14
4.896,7.04
4.916,6.95
4.936,6.86
4.956,6.77
4.976,6.68
4.996,6.59
5.016,6.5
5.036,6.41
5.056,6.32
5.076,6.23
5.096,6.14
5.116,6.05
5.136,5.97
5.156,5.88
5.176,5.79
5.196,5.71
5.216,5.62
5.236,5.54
5.257,5.45
5.277,5.37
5.297,5.28
5.317,5.2
5.337,5.12
5.357,5.03
5.377,4.95
5.397,4.87
5.417,4.79
5.437,4.71
5.457,4.63
5.477,4.55
5.497,4.47
5.517,4.39
5.537,4.31
5.557,4.23
5.577,4.15
5.597,4.07
5.617,3.99
5.637,3.92
5.657,3.84
5.677,3.76
5.697,3.68
5.717,3.61
5.737,3.53
5.758,3.46
5.778,3.38
5.798,3.31
5.818,3.23
5.838,3.16
5.858,3.09
5.878,3.01
5.898,2.94
5.918,2.87
5.938,2.8
5.958,2.72
5.978,2.65
5.998,2.58
6.018,2.51
6.038,2.44
6.058,2.37
6.078,2.3
6.098,2.23
6.118,2.16
6.138,2.09
6.158,2.03
6.178,1.96
6.198,1.89
6.218,1.82
6.238,1.76
6.259,1.69
6.279,1.62
6.299,1.56
6.319,1.49
6.339,1.42
6.359,1.36
6.379,1.29
6.399,1.23
6.419,1.17
6.439,1.1
6.459,1.04
6.479,0.97
6.499,0.91
6.519,0.85
6.539,0.79
6.559,0.72
6.579,0.66
6.599,0.6
6.619,0.54
6.639,0.48
6.659,0.42
6.679,0.36
6.699,0.3
6.719,0.24
6.739,0.18
6.76,0.12
6.78,0.06
6.8,0
6.82,0
6.84,0
6.86,0
6.88,0
6.9,0
6.92,0
6.94,0
6.96,0
6.98,0
7,0
pF [-],log 10 K [cm/d]
-3,0.82
-2.97996,0.82
-2.95992,0.81
-2.93988,0.81
-2.91984,0.81
-2.8998,0.81
-2.87976,0.81
-2.85972,0.8
-2.839679,0.8
-2.819639,0.8
-2.799599,0.8
-2.779559,0.8
-2.759519,0.79
-2.739479,0.79
-2.719439,0.79
-2.699399,0.79
-2.679359,0.79
-2.659319,0.78
-2.639279,0.78
-2.619238,0.78
-2.599198,0.78
-2.579158,0.78
-2.559118,0.77
-2.539078,0.77
-2.519038,0.77
-2.498998,0.77
-2.478958,0.77
-2.458918,0.76
-2.438878,0.76
-2.418838,0.76
-2.398798,0.76
-2.378757,0.75
-2.358717,0.75
-2.338677,0.75
-2.318637,0.75
-2.298597,0.75
-2.278557,0.74
-2.258517,0.74
-2.238477,0.74
-2.218437,0.74
-2.198397,0.73
-2.178357,0.73
-2.158317,0.73
-2.138277,0.73
-2.118237,0.72
-2.098197,0.72
-2.078156,0.72
-2.058116,0.72
-2.038076,0.71
-2.018036,0.71
-1.997996,0.71
-1.977956,0.71
-1.957916,0.7
-1.937876,0.7
-1.917836,0.7
-1.897796,0.7
-1.877756,0.69
-1.857715,0.69
-1.837675,0.69
-1.817635,0.68
-1.797595,0.68
-1.777555,0.68
-1.757515,0.68
-1.737475,0.67
-1.717435,0.67
-1.697395,0.67
-1.677355,0.66
-1.657315,0.66
-1.637275,0.66
-1.617234,0.66
-1.597194,0.65
-1.577154,0.65
-1.557114,0.65
-1.537074,0.64
-1.517034,0.64
-1.496994,0.64
-1.476954,0.63
-1.456914,0.63
-1.436874,0.63
-1.416834,0.62
-1.396794,0.62
-1.376753,0.62
-1.356713,0.61
-1.336673,0.61
-1.316633,0.61
-1.296593,0.6
-1.276553,0.6
-1.256513,0.6
-1.236473,0.59
-1.216433,0.59
-1.196393,0.59
-1.176353,0.58
-1.156313,0.58
-1.136273,0.57
-1.116233,0.57
-1.096192,0.57
-1.076152,0.56
-1.056112,0.56
-1.036072,0.55
-1.016032,0.55
-0.995992,0.55
-0.9759519,0.54
-0.9559118,0.54
-0.9358717,0.53
-0.9158317,0.53
-0.8957916,0.53
-0.8757515,0.52
-0.8557114,0.52
-0.8356714,0.51
-0.8156313,0.51
-0.7955912,0.5
-0.7755511,0.5
-0.755511,0.5
-0.735471,0.49
-0.7154309,0.49
-0.6953908,0.48
-0.6753507,0.48
-0.6553106,0.47
-0.6352705,0.47
-0.6152304,0.46
-0.5951904,0.46
-0.5751503,0.45
-0.5551102,0.45
-0.5350701,0.44
-0.5150301,0.44
-0.49499,0.43
-0.4749499,0.43
-0.4549098,0.42
-0.4348697,0.42
-0.4148297,0.41
-0.3947896,0.41
-0.3747495,0.4
-0.3547094,0.39
-0.3346694,0.39
-0.3146293,0.38
-0.2945892,0.38
-0.2745491,0.37
-0.254509,0.37
-0.2344689,0.36
-0.2144289,0.35
-0.1943888,0.35
-0.1743487,0.34
-0.1543086,0.34
-0.1342685,0.33
-0.1142285,0.32
-0.09418838,0.32
-0.0741483,0.31
-0.05410822,0.3
-0.03406814,0.3
-0.01402806,0.29
0.006012024,0.28
0.0260521,0.27
0.04609219,0.27
0.06613226,0.26
0.08617234,0.25
0.1062124,0.25
0.1262525,0.24
0.1462926,0.23
0.1663327,0.22
0.1863727,0.21
0.2064128,0.21
0.2264529,0.2
0.246493,0.19
0.2665331,0.18
0.2865731,0.17
0.3066132,0.16
0.3266533,0.16
0.3466934,0.15
0.3667335,0.14
0.3867736,0.13
0.4068136,0.12
0.4268537,0.11
0.4468938,0.1
0.4669339,0.09
0.4869739,0.08
0.507014,0.07
0.5270541,0.06
0.5470942,0.05
0.5671343,0.04
0.5871744,0.03
0.6072145,0.02
0.6272545,0
0.6472946,-0.01
0.6673347,-0.02
0.6873748,-0.03
0.7074148,-0.04
0.7274549,-0.05
0.747495,-0.07
0.7675351,-0.08
0.7875751,-0.09
0.8076152,-0.11
0.8276553,-0.12
0.8476954,-0.13
0.8677354,-0.15
0.8877755,-0.16
0.9078156,-0.18
0.9278557,-0.19
0.9478958,-0.2
0.9679359,-0.22
0.987976,-0.24
1.008016,-0.25
1.028056,-0.27
1.048096,-0.28
1.068136,-0.3
1.088176,-0.32
1.108216,-0.33
1.128257,-0.35
1.148297,-0.37
1.168337,-0.39
1.188377,-0.41
1.208417,-0.42
1.228457,-0.44
1.248497,-0.46
1.268537,-0.48
1.288577,-0.5
1.308617,-0.52
1.328657,-0.54
1.348697,-0.57
1.368737,-0.59
1.388778,-0.61
1.408818,-0.64
1.428858,-0.66
1.448898,-0.68
1.468938,-0.71
1.488978,-0.74
1.509018,-0.76
1.529058,-0.79
1.549098,-0.82
1.569138,-0.86
1.589178,-0.89
1.609218,-0.93
1.629259,-0.96
1.649299,-1.01
1.669339,-1.05
1.689379,-1.1
1.709419,-1.15
1.729459,-1.21
1.749499,-1.27
1.769539,-1.33
1.789579,-1.4
1.809619,-1.47
1.829659,-1.55
1.849699,-1.63
1.86974,-1.71
1.88978,-1.79
1.90982,-1.86
1.92986,-1.94
1.9499,-2.01
1.96994,-2.07
1.98998,-2.12
2.01002,-2.17
2.03006,-2.22
2.0501,-2.26
2.07014,-2.3
2.09018,-2.34
2.11022,-2.37
2.13026,-2.4
2.150301,-2.43
2.170341,-2.47
2.190381,-2.49
2.210421,-2.52
2.230461,-2.55
2.250501,-2.58
2.270541,-2.61
2.290581,-2.64
2.310621,-2.67
2.330661,-2.7
2.350701,-2.73
2.370741,-2.76
2.390782,-2.78
2.410822,-2.81
2.430862,-2.84
2.450902,-2.87
2.470942,-2.9
2.490982,-2.93
2.511022,-2.96
2.531062,-2.99
2.551102,-3.02
2.571142,-3.05
2.591182,-3.08
2.611223,-3.11
2.631263,-3.14
2.651303,-3.17
2.671343,-3.19
2.691383,-3.22
2.711423,-3.25
2.731463,-3.28
2.751503,-3.31
2.771543,-3.34
2.791583,-3.37
2.811623,-3.4
2.831663,-3.43
2.851703,-3.46
2.871743,-3.49
2.891783,-3.52
2.911824,-3.55
2.931864,-3.58
2.951904,-3.61
2.971944,-3.64
2.991984,-3.67
3.012024,-3.7
3.032064,-3.73
3.052104,-3.76
3.072144,-3.79
3.092184,-3.82
3.112224,-3.85
3.132265,-3.88
3.152305,-3.91
3.172345,-3.94
3.192385,-3.97
3.212425,-4
3.232465,-4.03
3.252505,-4.06
3.272545,-4.09
3.292585,-4.12
3.312625,-4.15
3.332665,-4.18
3.352705,-4.21
3.372746,-4.24
3.392786,-4.27
3.412826,-4.3
3.432866,-4.33
3.452906,-4.36
3.472946,-4.39
3.492986,-4.42
3.513026,-4.45
3.533066,-4.48
3.553106,-4.51
3.573146,-4.54
3.593186,-4.57
3.613226,-4.6
3.633266,-4.63
3.653307,-4.66
3.673347,-4.69
3.693387,-4.72
3.713427,-4.75
3.733467,-4.78
3.753507,-4.81
3.773547,-4.84
3.793587,-4.87
3.813627,-4.9
3.833667,-4.93
3.853707,-4.96
3.873748,-4.99
3.893788,-5.02
3.913828,-5.05
3.933868,-5.08
3.953908,-5.11
3.973948,-5.14
3.993988,-5.17
4.014028,-5.2
4.034068,-5.23
4.054108,-5.26
4.074148,-5.29
4.094188,-5.32
4.114228,-5.35
4.134269,-5.38
4.154309,-5.41
4.174349,-5.44
4.194389,-5.47
4.214429,-5.5
4.234469,-5.53
4.254509,-5.56
4.274549,-5.59
4.294589,-5.62
4.314629,-5.65
4.334669,-5.68
4.35471,-5.71
4.37475,-5.74
4.39479,-5.77
4.41483,-5.8
4.43487,-5.83
4.45491,-5.86
4.47495,-5.89
4.49499,-5.92
4.51503,-5.95
4.53507,-5.98
4.55511,-6.01
4.57515,-6.04
4.595191,-6.07
4.615231,-6.1
4.635271,-6.13
4.655311,-6.16
4.675351,-6.19
4.695391,-6.22
4.715431,-6.25
4.735471,-6.28
4.755511,-6.31
4.775551,-6.34
4.795591,-6.37
4.815631,-6.4
4.835671,-6.43
4.855711,-6.46
4.875751,-6.49
4.895792,-6.52
4.915832,-6.55
4.935872,-6.58
4.955912,-6.61
4.975952,-6.64
4.995992,-6.68
5.016032,-6.71
5.036072,-6.74
5.056112,-6.77
5.076152,-6.8
5.096192,-6.83
5.116232,-6.86
5.136272,-6.89
5.156312,-6.92
5.176353,-6.95
5.196393,-6.98
5.216433,-7.01
5.236473,-7.04
5.256513,-7.07
5.276553,-7.1
5.296593,-7.13
5.316633,-7.16
5.336673,-7.19
5.356713,-7.22
5.376753,-7.25
5.396793,-7.28
5.416834,-7.31
5.436874,-7.34
5.456914,-7.37
5.476954,-7.4
5.496994,-7.43
5.517034,-7.46
5.537074,-7.49
5.557114,-7.52
5.577154,-7.55
5.597194,-7.58
5.617235,-7.61
5.637275,-7.64
5.657315,-7.67
5.677355,-7.7
5.697395,-7.73
5.717435,-7.76
5.737475,-7.79
5.757515,-7.82
5.777555,-7.85
5.797595,-7.88
5.817635,-7.91
5.837676,-7.94
5.857716,-7.97
5.877756,-8
5.897796,-8.03
5.917836,-8.06
5.937876,-8.09
5.957916,-8.12
5.977956,-8.15
5.997996,-8.18
6.018036,-8.21
6.038076,-8.24
6.058116,-8.27
6.078156,-8.3
6.098197,-8.33
6.118237,-8.36
6.138277,-8.39
6.158317,-8.42
6.178357,-8.45
6.198397,-8.48
6.218437,-8.51
6.238477,-8.54
6.258517,-8.57
6.278557,-8.6
6.298597,-8.63
6.318637,-8.66
6.338677,-8.69
6.358717,-8.72
6.378757,-8.75
6.398798,-8.78
6.418838,-8.81
6.438878,-8.84
6.458918,-8.87
6.478958,-8.9
6.498998,-8.93
6.519038,-8.96
6.539078,-8.99
6.559118,-9.02
6.579158,-9.05
6.599198,-9.08
6.619238,-9.11
6.639278,-9.14
6.659318,-9.17
6.679358,-9.2
6.699399,-9.23
6.719439,-9.26
6.739479,-9.29
6.759519,-9.32
6.779559,-9.35
6.799599,-9.38
Water Content [Vol%],log 10 K [cm/d]
36.08,0.82
36.08,0.82
36.08,0.81
36.08,0.81
36.08,0.81
36.08,0.81
36.08,0.81
36.08,0.8
36.08,0.8
36.08,0.8
36.08,0.8
36.08,0.8
36.08,0.79
36.08,0.79
36.08,0.79
36.08,0.79
36.08,0.79
36.08,0.78
36.08,0.78
36.08,0.78
36.08,0.78
36.08,0.78
36.08,0.77
36.08,0.77
36.08,0.77
36.08,0.77
36.08,0.77
36.08,0.76
36.08,0.76
36.08,0.76
36.08,0.76
36.08,0.75
36.08,0.75
36.08,0.75
36.08,0.75
36.08,0.75
36.08,0.74
36.08,0.74
36.08,0.74
36.08,0.74
36.08,0.73
36.08,0.73
36.08,0.73
36.08,0.73
36.08,0.72
36.08,0.72
36.08,0.72
36.08,0.72
36.08,0.71
36.08,0.71
36.08,0.71
36.08,0.71
36.08,0.7
36.08,0.7
36.08,0.7
36.08,0.7
36.08,0.69
36.08,0.69
36.08,0.69
36.08,0.68
36.08,0.68
36.08,0.68
36.08,0.68
36.08,0.67
36.08,0.67
36.08,0.67
36.08,0.66
36.08,0.66
36.08,0.66
36.08,0.66
36.08,0.65
36.08,0.65
36.08,0.65
36.08,0.64
36.08,0.64
36.08,0.64
36.08,0.63
36.08,0.63
36.08,0.63
36.08,0.62
36.08,0.62
36.08,0.62
36.08,0.61
36.08,0.61
36.08,0.61
36.08,0.6
36.08,0.6
36.08,0.6
36.08,0.59
36.08,0.59
36.08,0.59
36.07,0.58
36.07,0.58
36.07,0.57
36.07,0.57
36.07,0.57
36.07,0.56
36.07,0.56
36.07,0.55
36.07,0.55
36.07,0.55
36.07,0.54
36.07,0.54
36.07,0.53
36.07,0.53
36.07,0.53
36.07,0.52
36.07,0.52
36.07,0.51
36.07,0.51
36.07,0.5
36.07,0.5
36.07,0.5
36.07,0.49
36.07,0.49
36.07,0.48
36.07,0.48
36.07,0.47
36.07,0.47
36.07,0.46
36.06,0.46
36.06,0.45
36.06,0.45
36.06,0.44
36.06,0.44
36.06,0.43
36.06,0.43
36.06,0.42
36.06,0.42
36.06,0.41
36.06,0.41
36.05,0.4
36.05,0.39
36.05,0.39
36.05,0.38
36.05,0.38
36.05,0.37
36.05,0.37
36.04,0.36
36.04,0.35
36.04,0.35
36.04,0.34
36.04,0.34
36.04,0.33
36.03,0.32
36.03,0.32
36.03,0.31
36.03,0.3
36.02,0.3
36.02,0.29
36.02,0.28
36.01,0.27
36.01,0.27
36.01,0.26
36,0.25
36,0.25
36,0.24
35.99,0.23
35.99,0.22
35.98,0.21
35.98,0.21
35.97,0.2
35.97,0.19
35.96,0.18
35.95,0.17
35.95,0.16
35.94,0.16
35.93,0.15
35.93,0.14
35.92,0.13
35.91,0.12
35.9,0.11
35.89,0.1
35.88,0.09
35.87,0.08
35.86,0.07
35.85,0.06
35.84,0.05
35.83,0.04
35.82,0.03
35.8,0.02
35.79,0
35.78,-0.01
35.76,-0.02
35.75,-0.03
35.73,-0.04
35.71,-0.05
35.69,-0.07
35.67,-0.08
35.65,-0.09
35.63,-0.11
35.61,-0.12
35.59,-0.13
35.57,-0.15
35.54,-0.16
35.51,-0.18
35.49,-0.19
35.46,-0.2
35.43,-0.22
35.4,-0.24
35.37,-0.25
35.33,-0.27
35.3,-0.28
35.26,-0.3
35.22,-0.32
35.18,-0.33
35.14,-0.35
35.1,-0.37
35.05,-0.39
35.01,-0.41
34.96,-0.42
34.91,-0.44
34.85,-0.46
34.8,-0.48
34.74,-0.5
34.68,-0.52
34.62,-0.54
34.56,-0.57
34.49,-0.59
34.42,-0.61
34.34,-0.64
34.27,-0.66
34.18,-0.68
34.1,-0.71
34.01,-0.74
33.91,-0.76
33.81,-0.79
33.7,-0.82
33.59,-0.86
33.46,-0.89
33.33,-0.93
33.18,-0.96
33.03,-1.01
32.85,-1.05
32.66,-1.1
32.46,-1.15
32.23,-1.21
31.98,-1.27
31.71,-1.33
31.41,-1.4
31.09,-1.47
30.75,-1.55
30.38,-1.63
30,-1.71
29.6,-1.79
29.19,-1.86
28.77,-1.94
28.36,-2.01
27.95,-2.07
27.54,-2.12
27.15,-2.17
26.78,-2.22
26.43,-2.26
26.09,-2.3
25.77,-2.34
25.47,-2.37
25.19,-2.4
24.92,-2.43
24.67,-2.47
24.43,-2.49
24.2,-2.52
23.99,-2.55
23.78,-2.58
23.58,-2.61
23.39,-2.64
23.21,-2.67
23.03,-2.7
22.85,-2.73
22.68,-2.76
